timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,ev_soc_mean,ev_p_total
2019-01-03 13:00:00+00:00,30.57551286396223,1.0294572317563795,0.982,1.0635999999999999,0.03174567015798661,1.1383233538415813,1,9,6660.97961125216,True,0.5,0.0
2019-01-03 14:00:00+00:00,32.518817406921784,1.0280454841787916,0.982,1.0636,0.03038681761429692,0.66141785817024,0,8,6592.18758110225,True,0.5,0.0
2019-01-03 15:00:00+00:00,40.20825154143713,1.024730229134892,0.982,1.0636,0.028028445849991337,0.775213055208848,0,3,6697.665671430191,True,0.5,0.0
2019-01-03 16:00:00+00:00,43.702431992342525,1.021782089622105,0.982,1.0636000000000003,0.026518089496514487,0.8046705741820303,0,2,7015.508979051993,True,0.5,0.0
2019-01-03 17:00:00+00:00,43.48649214859247,1.021810713093035,0.982,1.0636,0.026582135699858407,0.8104943552874262,0,2,7007.895568095963,True,0.5,0.0
2019-01-03 18:00:00+00:00,41.16370279104693,1.0237268566475353,0.982,1.0636,0.02746472396492834,0.8036958492302531,0,2,6803.333870398713,True,0.5,0.0
2019-01-03 19:00:00+00:00,36.821242510971786,1.0269241102088036,0.982,1.0636,0.029595448446239462,0.7716677656456555,0,8,6443.639694934531,True,0.5,0.0
2019-01-03 20:00:00+00:00,34.11559338499015,1.0292269527720503,0.982,1.0635999999999999,0.031464973835071956,0.7444233992292336,0,8,6163.713232818853,True,0.5,0.0
2019-01-03 21:00:00+00:00,31.80184380123598,1.0312556395867063,0.982,1.0636000000000003,0.03341373701071549,0.7144426669070696,0,9,5929.776979360462,True,0.5,0.0
2019-01-03 22:00:00+00:00,28.696596496540398,1.0337483197204085,0.982,1.0635999999999999,0.035823545700511265,0.6805999568960054,0,10,5602.710806033491,True,0.5,0.0
2019-01-03 23:00:00+00:00,24.752157898124295,1.036632953383673,0.982,1.066701767751296,0.03860331984444842,0.6450979585999697,0,12,5258.1055778015725,True,0.5,0.0
2019-01-04 00:00:00+00:00,21.27413589687708,1.0389952040967156,0.982,1.069489316600999,0.040894999041518276,0.6236657672477126,0,15,4997.504934720478,True,0.5,0.0
2019-01-04 01:00:00+00:00,20.407026729734653,1.0394663023663848,0.982,1.070419990073818,0.04134981504461145,0.633284912408395,0,16,4941.310575044193,True,0.5,0.0
2019-01-04 02:00:00+00:00,20.124424413817366,1.0395330820016175,0.982,1.0705287907743162,0.041425890845550976,0.6428805422096335,0,16,4946.908971918018,True,0.5,0.0
2019-01-04 03:00:00+00:00,20.756535605314227,1.0390544898970007,0.982,1.0699046553858134,0.0409692656677019,0.663474252482268,0,16,5027.173559705716,True,0.5,0.0
2019-01-04 04:00:00+00:00,22.328918765663143,1.037672672817294,0.982,1.0675955492993374,0.03964688795655315,0.6836318472135469,0,12,5228.832162081872,True,0.5,0.0
2019-01-04 05:00:00+00:00,26.8456569788002,1.0336710203925752,0.982,1.0635999999999999,0.035783582421448,0.7410884599767074,0,10,5747.416703798261,True,0.5,0.0
2019-01-04 06:00:00+00:00,32.45762715491532,1.028992995594346,0.982,1.0636,0.031277052982594485,0.8126562443860519,0,8,6322.021596982263,True,0.5,0.0
2019-01-04 07:00:00+00:00,35.62735850796317,1.0264338423451598,0.982,1.0635999999999999,0.029339341667782987,0.8381179638825542,0,8,6644.073234617963,True,0.5,0.0
2019-01-04 08:00:00+00:00,35.77851313922231,1.026034159702895,0.982,1.0635999999999999,0.029029942607279882,0.9448183524689853,0,8,6835.764289898182,True,0.5,0.0
2019-01-04 09:00:00+00:00,38.395133276656274,1.0258129337378876,0.982,1.0636,0.02870318161961552,1.1862656619558312,2,7,6913.704227645953,True,0.5,0.0
2019-01-04 10:00:00+00:00,44.247744931586865,1.0243354414476986,0.982,1.0636000000000005,0.027556846889088858,1.4320407624155491,2,5,6992.71474663886,True,0.5,0.0
2019-01-04 11:00:00+00:00,46.81053443389413,1.0232698762156416,0.982,1.0636,0.02693513950570531,1.4714995682110583,2,5,7040.075631696187,True,0.5,0.0
2019-01-04 12:00:00+00:00,44.45834636714219,1.0240073736903876,0.982,1.0635999999999999,0.027468298610830937,1.3837108663846827,2,5,6955.691814249871,True,0.5,0.0
2019-01-04 13:00:00+00:00,39.642429182636825,1.025359909862161,0.982,1.0635999999999999,0.02853338650739663,1.2141598165667546,1,6,6807.0797901673295,True,0.5,0.0
2019-01-04 14:00:00+00:00,38.7696179670174,1.0249879572013698,0.982,1.0636,0.02843415082169957,1.048338852181446,1,8,6772.645056163234,True,0.5,0.0
2019-01-04 15:00:00+00:00,41.09614842228517,1.0234272721285056,0.982,1.0636,0.027564908368424363,1.020590693280956,2,5,6897.8849768588625,True,0.5,0.0
2019-01-04 16:00:00+00:00,43.61581366503481,1.0219152522652304,0.982,1.0636,0.02689188825540759,1.0481082873762855,2,1,7070.912331068755,True,0.5,0.0
2019-01-04 17:00:00+00:00,42.55410166608293,1.0225440214723212,0.982,1.0636000000000005,0.02715436118223061,1.0357610303705174,2,2,6998.918158337916,True,0.5,0.0
2019-01-04 18:00:00+00:00,39.80423688395388,1.0246467851856556,0.982,1.0635999999999999,0.028230344295097975,1.017740760149142,1,7,6751.953246304404,True,0.5,0.0
2019-01-04 19:00:00+00:00,35.635325260260416,1.0284767696308221,0.982,1.0635999999999999,0.030918187794306988,1.0115995976974514,1,8,6301.612528049969,True,0.5,0.0
2019-01-04 20:00:00+00:00,33.41311771613997,1.0306452890978712,0.982,1.0636000000000003,0.03284208535189798,1.0121663055410481,2,9,6023.783649416313,True,0.5,0.0
2019-01-04 21:00:00+00:00,32.09622596516378,1.0319242133944928,0.982,1.0636,0.034062482589481066,1.0131242384892096,2,9,5867.307811163655,True,0.5,0.0
2019-01-04 22:00:00+00:00,30.447472560755216,1.034863510148287,0.982,1.0636,0.03688672037510054,1.077618923362683,2,11,5452.939998938164,True,0.5,0.0
2019-01-04 23:00:00+00:00,29.626033548087253,1.0366769696327232,0.982,1.065334407384988,0.03863398757438347,1.1294061125186745,2,12,5153.779697621409,True,0.5,0.0
2019-01-05 00:00:00+00:00,29.127246459377304,1.037901342728203,0.982,1.0668966053190967,0.039808967844054896,1.1529187026260717,2,13,4952.817179519777,True,0.5,0.0
2019-01-05 01:00:00+00:00,29.494711707847667,1.0383302869394848,0.982,1.067724463109999,0.04022024325079861,1.1840441885357835,2,15,4839.336492725456,True,0.5,0.0
2019-01-05 02:00:00+00:00,30.47502858543102,1.03826745353259,0.982,1.0678295751917135,0.040161182590109236,1.2209605801496688,2,15,4787.79450454978,True,0.5,0.0
2019-01-05 03:00:00+00:00,31.22828793552946,1.03753421677947,0.982,1.067372827834566,0.039440936892902595,1.2350412976684766,2,13,4868.114440627338,True,0.5,0.0
2019-01-05 04:00:00+00:00,31.01030402471792,1.037678522228964,0.982,1.0672607923929314,0.039592201148098395,1.2308900003338996,2,13,4848.805284442678,True,0.5,0.0
2019-01-05 05:00:00+00:00,32.38508922712935,1.037028911736469,0.982,1.0659591803975064,0.038967068254264096,1.2647414061497182,2,12,4908.651724910659,True,0.5,0.0
2019-01-05 06:00:00+00:00,31.865568746415885,1.0362704086684351,0.982,1.0646846190428638,0.038246433427244306,1.2220390053655295,2,11,5081.374834030843,True,0.5,0.0
2019-01-05 07:00:00+00:00,31.836423245689012,1.0342987466561102,0.982,1.0636,0.036355786103168426,1.1672728960380294,2,10,5428.107056737052,True,0.5,0.0
2019-01-05 08:00:00+00:00,32.97143828234512,1.0327570611194732,0.982,1.0635999999999999,0.034881149428120345,1.1788028594437674,2,9,5732.5531709928855,True,0.5,0.0
2019-01-05 09:00:00+00:00,33.837686079587364,1.0314962073939054,0.982,1.0636000000000005,0.033669681241979596,1.2181948608660442,1,9,5995.163190147998,True,0.5,0.0
2019-01-05 10:00:00+00:00,35.14495057902057,1.0306273697468866,0.982,1.0635999999999999,0.032827386596815056,1.2716911904265573,2,9,6154.921612658575,True,0.5,0.0
2019-01-05 11:00:00+00:00,34.99346369653017,1.030879104408911,0.982,1.0636000000000003,0.033071587491488814,1.2581869004039694,2,9,6173.4911122174335,True,0.5,0.0
2019-01-05 12:00:00+00:00,31.69945550088775,1.0322013370975462,0.982,1.0636000000000005,0.034356347239522966,1.164511956283521,2,9,6034.062357006527,True,0.5,0.0
2019-01-05 13:00:00+00:00,28.087003929315603,1.0333122376952357,0.982,1.0636000000000008,0.03543192605636528,0.9954107082444144,0,9,5897.0977387355015,True,0.5,0.0
2019-01-05 14:00:00+00:00,27.48711597143069,1.0330188673183318,0.982,1.0636000000000003,0.03512469045480728,0.8266168701856622,0,9,5871.208370849695,True,0.5,0.0
2019-01-05 15:00:00+00:00,28.900354998959696,1.0320578917086243,0.982,1.0635999999999999,0.03417656850580329,0.7906359347066476,0,9,5962.319918762792,True,0.5,0.0
2019-01-05 16:00:00+00:00,31.538997233988184,1.0298950065669317,0.982,1.0636000000000003,0.032091692849444624,0.8125923948168163,0,9,6238.833550560107,True,0.5,0.0
2019-01-05 17:00:00+00:00,31.39520118987306,1.0300152648086276,0.982,1.0635999999999999,0.032211393564178153,0.8096858563819331,0,9,6223.3966501727555,True,0.5,0.0
2019-01-05 18:00:00+00:00,29.540469838702602,1.0312523728131702,0.982,1.0635999999999999,0.03340760721375886,0.7896749350576917,0,9,6056.746315082104,True,0.5,0.0
2019-01-05 19:00:00+00:00,26.18672386446679,1.0342532421006927,0.982,1.0636,0.03630325129301189,0.7552427969299137,0,11,5685.012787570566,True,0.5,0.0
2019-01-05 20:00:00+00:00,24.21132505346609,1.0361758438107898,0.982,1.0656067788559036,0.03817644693176573,0.7251778815919131,0,12,5435.1312987438,True,0.5,0.0
2019-01-05 21:00:00+00:00,23.043515139436337,1.0371791696961772,0.982,1.0666473025205396,0.039148992372948985,0.7032435060512694,0,12,5315.511305012451,True,0.5,0.0
2019-01-05 22:00:00+00:00,20.290392028685297,1.0399126566467258,0.982,1.0700272616500792,0.04179779392668503,0.6603399133143779,0,16,4951.8854893381,True,0.5,0.0
2019-01-05 23:00:00+00:00,17.74973389027957,1.0421239510262306,0.982,1.0730005191055285,0.04400600230828187,0.6261891383183464,0,16,4634.342704513749,True,0.5,0.0
2019-01-06 00:00:00+00:00,16.240097171137904,1.0435261626385899,0.982,1.0749368760599225,0.0454082139206411,0.5997002379856227,0,16,4427.868298453725,True,0.5,0.0
2019-01-06 01:00:00+00:00,15.14400022912055,1.0443599848648397,0.982,1.0762781791046734,0.046242036146890965,0.5796034254141065,0,16,4289.987517790749,True,0.5,0.0
2019-01-06 02:00:00+00:00,14.891023888370146,1.0444236962574929,0.982,1.0765182487219236,0.046305747539543876,0.5736405667766086,0,16,4267.860545342515,True,0.5,0.0
2019-01-06 03:00:00+00:00,14.790109572274767,1.0445886603624297,0.982,1.0764857414802307,0.04647071164448081,0.5682729772388004,0,16,4259.944172889126,True,0.5,0.0
2019-01-06 04:00:00+00:00,14.16913623589831,1.0450061115064033,0.982,1.076831117396128,0.0468881627884543,0.5516431709652442,0,17,4193.015563102425,True,0.5,0.0
2019-01-06 05:00:00+00:00,13.850885995317732,1.0451257568794563,0.982,1.0770734480019593,0.04700780816150734,0.5339004066940858,0,17,4150.2452389447135,True,0.5,0.0
2019-01-06 06:00:00+00:00,14.78140843346602,1.0443590234250244,0.982,1.0760126861648898,0.0462410747070758,0.5427255507534751,0,16,4264.122594185676,True,0.5,0.0
2019-01-06 07:00:00+00:00,16.435991766902134,1.0423576338407246,0.982,1.0733116979486184,0.04423968512277557,0.5570994634445324,0,16,4553.914455877494,True,0.5,0.0
2019-01-06 08:00:00+00:00,16.62579388412263,1.0407694257614297,0.982,1.070827019824891,0.042651477043480934,0.5082873036292624,0,16,4941.625688465381,True,0.5,0.0
2019-01-06 09:00:00+00:00,17.452776743879255,1.0394866894004497,0.982,1.0685095711958599,0.04136973455276065,0.7355346343402089,0,15,5253.520550351988,True,0.5,0.0
2019-01-06 10:00:00+00:00,20.893150261450838,1.037643228354668,0.982,1.0657359733643725,0.039589826722780566,1.0597734058461028,1,14,5512.68779234271,True,0.5,0.0
2019-01-06 11:00:00+00:00,22.424557438360566,1.0371684881540526,0.982,1.065188204274001,0.039141757436123706,1.153463732310073,1,12,5576.551456655941,True,0.5,0.0
2019-01-06 12:00:00+00:00,20.102909183556083,1.0383033915797772,0.982,1.0668461702970367,0.0402439988634277,0.9910403316240494,0,15,5440.03255197415,True,0.5,0.0
2019-01-06 13:00:00+00:00,18.376608972149594,1.0382438431315149,0.982,1.0676763043310271,0.04019476915484247,0.5726689298039279,0,15,5392.308044830567,True,0.5,0.0
2019-01-06 14:00:00+00:00,20.84920310881972,1.0375934969367426,0.982,1.0671348314379876,0.03953836714450066,0.5723363714260266,0,13,5292.552759052532,True,0.5,0.0
2019-01-06 15:00:00+00:00,25.062586436796895,1.0354358106897523,0.982,1.0643548390708086,0.037440578848678865,0.648644484495905,0,11,5440.825113318597,True,0.5,0.0
2019-01-06 16:00:00+00:00,28.21854377970757,1.032852326525172,0.982,1.0636,0.03494688045492536,0.6918475182933828,0,9,5789.274364115376,True,0.5,0.0
2019-01-06 17:00:00+00:00,28.990976417857254,1.0322470336548786,0.982,1.0636000000000003,0.034359460258005126,0.710001402348752,0,9,5883.612469479162,True,0.5,0.0
2019-01-06 18:00:00+00:00,27.40153909044954,1.0335032090460863,0.982,1.0636,0.03556819989136484,0.7027311594026276,0,9,5740.125405981826,True,0.5,0.0
2019-01-06 19:00:00+00:00,25.59617301081566,1.035199092251277,0.982,1.0641359381948627,0.03721075297522448,0.6816988332029734,0,11,5515.988353607674,True,0.5,0.0
2019-01-06 20:00:00+00:00,24.104655306041376,1.036752403573472,0.982,1.0662338896816201,0.03871939223597043,0.6660815200338086,0,12,5331.358047631287,True,0.5,0.0
2019-01-06 21:00:00+00:00,24.123337755693377,1.0369217887625155,0.982,1.0665007805235518,0.038864962987742384,0.6715905545186892,0,12,5312.668752669933,True,0.5,0.0
2019-01-06 22:00:00+00:00,21.844639412571915,1.0390064218555084,0.982,1.0694294459868705,0.04088847313755977,0.6497496622927693,0,15,5040.105933818451,True,0.5,0.0
2019-01-06 23:00:00+00:00,18.740082342598157,1.041418625265424,0.982,1.0726104357715422,0.043300676547475055,0.6145837868747556,0,16,4710.031497649999,True,0.5,0.0
2019-01-07 00:00:00+00:00,16.853483864332972,1.0429422055777253,0.982,1.074274984186746,0.044824256859776444,0.5872995064915293,0,16,4508.321939326263,True,0.5,0.0
2019-01-07 01:00:00+00:00,16.365296953461606,1.0434141653166609,0.982,1.0748788966043097,0.04529621659871199,0.5840996462769485,0,16,4447.092132459944,True,0.5,0.0
2019-01-07 02:00:00+00:00,16.886137123703197,1.0429226131294427,0.982,1.0743923895096719,0.04480466441149377,0.5904687553186831,0,16,4509.1978809679795,True,0.5,0.0
2019-01-07 03:00:00+00:00,18.453169010159883,1.0415570863573993,0.982,1.0726421012391736,0.04343913763945067,0.6126557665090038,0,16,4704.9176831407485,True,0.5,0.0
2019-01-07 04:00:00+00:00,22.123289803355878,1.0382499965214558,0.982,1.0683155976221743,0.04017312077722281,0.6586563522094486,0,15,5153.229357829683,True,0.5,0.0
2019-01-07 05:00:00+00:00,31.602787333858977,1.031092963615972,0.982,1.0635999999999999,0.03326600616100135,0.7458038007762124,0,9,6057.211354500923,True,0.5,0.0
2019-01-07 06:00:00+00:00,41.12777681976762,1.0247914324043625,0.982,1.0636000000000003,0.02804764209418617,0.809068353981655,0,3,6738.50116530828,True,0.5,0.0
2019-01-07 07:00:00+00:00,44.64640910498672,1.0223263686789175,0.982,1.0636,0.026692876594123505,0.810727013594039,0,2,7014.255651560723,True,0.5,0.0
2019-01-07 08:00:00+00:00,39.91001505540089,1.024089925670641,0.982,1.0636,0.027576308856539916,0.7442551259229014,0,2,7047.414063347629,True,0.5,0.0
2019-01-07 09:00:00+00:00,36.237760817489274,1.025085140343848,0.982,1.0636,0.028236440745066507,0.7110796779769968,0,4,7176.530479802936,True,0.5,0.0
2019-01-07 10:00:00+00:00,36.7264877313064,1.0250977528593672,0.982,1.0636,0.028207560156756496,0.9192999537989378,0,6,7267.628878112501,True,0.5,0.0
2019-01-07 11:00:00+00:00,37.841093722349804,1.025438330532739,0.982,1.0635999999999997,0.028403315910533078,1.0907927745609314,1,7,7220.175115948582,True,0.5,0.0
2019-01-07 12:00:00+00:00,38.438382456866734,1.0252741496597997,0.982,1.0635999999999997,0.028336433978550863,1.0018459415253234,1,7,7223.332469110946,True,0.5,0.0
2019-01-07 13:00:00+00:00,38.152722825925835,1.0250779102937735,0.982,1.0636,0.028288835500001736,0.87045162319003,0,5,7174.658269112903,True,0.5,0.0
2019-01-07 14:00:00+00:00,40.49878392969206,1.0241173037745217,0.982,1.0635999999999997,0.027706672193475612,0.8350860377282482,0,2,7111.293538454773,True,0.5,0.0
2019-01-07 15:00:00+00:00,44.030442603841635,1.022308720075593,0.982,1.0636,0.026752507090473093,0.9097442693283951,0,2,7186.230662030387,True,0.5,0.0
2019-01-07 16:00:00+00:00,47.99834722277274,1.0196905318596992,0.9808004749119534,1.0635999999999999,0.02581889140161425,0.9599749641009203,0,1,7424.257962984398,True,0.5,0.0
