timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged
2019-01-01 18:00:00+00:00,6.153010713652682,1.0549311760247215,1.01,1.09,0.05493117602472169,0.010144341663967976,0,9,253.60519280516797,True
2019-01-01 19:00:00+00:00,5.5132290911418345,1.0555782053251954,1.01,1.09,0.05557820532519553,0.009525689430594406,0,9,243.823790706562,True
2019-01-01 20:00:00+00:00,4.791044241225792,1.0559124717098027,1.0100000000000002,1.0900000000000003,0.0559124717098025,0.008808994880303154,0,9,232.15733576832884,True
2019-01-01 21:00:00+00:00,4.720232007554667,1.0561348460292976,1.0100000000000002,1.0899999999999999,0.05613484602929762,0.008737550005347587,0,9,228.69165066517147,True
2019-01-01 22:00:00+00:00,4.06721509326086,1.0569862715494533,1.0100000000000002,1.09,0.05698627154945346,0.007978771058094225,0,10,215.56454857682192,True
2019-01-01 23:00:00+00:00,3.8481834006493703,1.0573171595534032,1.01,1.09,0.05731715955340322,0.007771061942338966,0,10,208.1088775952083,True
2019-01-02 00:00:00+00:00,3.5489357993437807,1.0577647363090317,1.01,1.09,0.05776473630903191,0.007473611752920168,0,10,201.34300259873865,True
2019-01-02 01:00:00+00:00,3.4661533308234254,1.0578016275126685,1.0099999999999998,1.0899999999999999,0.05780162751266828,0.007401278506345148,0,10,199.17219558665622,True
2019-01-02 02:00:00+00:00,3.141044225822841,1.0576170451383051,1.01,1.09,0.0576170451383049,0.00703073506367356,0,10,193.03257530049598,True
2019-01-02 03:00:00+00:00,3.6128235365735377,1.0571359313571282,1.01,1.09,0.05713593135712826,0.007615440173155602,0,10,203.02012704587776,True
2019-01-02 04:00:00+00:00,4.134922177234797,1.0562951941405743,1.0099999999999998,1.09,0.05629519414057414,0.008224313602998249,0,10,215.41932200313445,True
2019-01-02 05:00:00+00:00,5.828530352428256,1.0546117858521527,1.01,1.09,0.054611785852152886,0.009963949082769303,0,9,245.22825122639574,True
2019-01-02 06:00:00+00:00,7.699965169785895,1.0528405712835613,1.0100000000000002,1.0899999999999999,0.052840571283561504,0.011597627908136437,0,9,271.11616682964655,True
2019-01-02 07:00:00+00:00,8.685696292177353,1.051622613917017,1.01,1.0900000000000003,0.05162261391701702,0.01241543039943556,0,9,285.237970689901,True
2019-01-02 08:00:00+00:00,6.553743931367455,1.052244076234113,1.0100000000000002,1.0899999999999999,0.05224407623411315,0.010105761411639876,0,9,294.48053799373236,True
2019-01-02 09:00:00+00:00,8.220380381133964,1.0513605869659446,1.0100000000000002,1.09,0.05136058696594459,0.007091369603730544,0,6,302.87409371057163,True
2019-01-02 10:00:00+00:00,11.502269645210097,1.0488997867256062,1.0100000000000002,1.0899999999999999,0.04889978672560624,0.009623102560369719,0,6,308.0449838516574,True
2019-01-02 11:00:00+00:00,11.942885216808524,1.048314062963994,1.01,1.0900000000000003,0.04831406296399405,0.00983124022651842,0,6,309.1668129330941,True
2019-01-02 12:00:00+00:00,11.181139547572087,1.0489120974685346,1.0100000000000002,1.09,0.048912097468534456,0.009508880818691733,0,6,304.9447360015126,True
2019-01-02 13:00:00+00:00,8.25711311470534,1.0510274482348894,1.0099999999999998,1.0899999999999999,0.051027448234889396,0.007327861425744142,0,6,296.64528212566756,True
2019-01-02 14:00:00+00:00,7.669884163024568,1.0512985827748298,1.0100000000000002,1.09,0.05129858277482965,0.011181989097807921,0,8,299.3793203350306,True
2019-01-02 15:00:00+00:00,11.913965338065013,1.04904101417563,1.0100000000000002,1.0900000000000003,0.04904101417562964,0.014802966126936566,0,8,302.4721504940945,True
2019-01-02 16:00:00+00:00,14.885605821129147,1.0474880796539108,1.01,1.0900000000000003,0.047488079653910616,0.016622332476724302,0,7,323.84200143160695,True
2019-01-02 17:00:00+00:00,15.451831488275836,1.0472857436339833,1.01,1.0900000000000003,0.04728574363398335,0.016966587343337353,0,7,324.71247944718345,True
2019-01-02 18:00:00+00:00,14.80866972069453,1.0477449164587385,1.01,1.09,0.04774491645873834,0.016615306837842042,0,7,315.65991552927255,True
2019-01-02 19:00:00+00:00,13.615932568416406,1.0488530301851129,1.01,1.0900000000000003,0.048853030185112986,0.01592664359586421,0,8,301.4031462149357,True
2019-01-02 20:00:00+00:00,12.426727779963917,1.0496738518122688,1.01,1.09,0.04967385181226891,0.015200798519756517,0,8,287.48615925002434,True
2019-01-02 21:00:00+00:00,11.59777545058922,1.0502423482426122,1.0099999999999998,1.0899999999999999,0.05024234824261247,0.014676436729662753,0,9,276.9640198631916,True
2019-01-02 22:00:00+00:00,9.502104206055952,1.051392638952226,1.01,1.0899999999999999,0.05139263895222607,0.013241411785521772,0,9,253.08549728420763,True
2019-01-02 23:00:00+00:00,8.095306193700909,1.0525777392545224,1.01,1.0900000000000005,0.052577739254522506,0.012183043269793654,0,9,236.17229516057478,True
2019-01-03 00:00:00+00:00,7.482170005063402,1.0530256771182385,1.01,1.0899999999999999,0.053025677118238516,0.011702348096365023,0,9,229.06305578052155,True
2019-01-03 01:00:00+00:00,7.41411693143213,1.0531890497314311,1.01,1.09,0.053189049731431175,0.01165827057458696,0,9,227.31839632918548,True
2019-01-03 02:00:00+00:00,7.250523622806439,1.0533631388369031,1.01,1.09,0.053363138836903086,0.011524055589978613,0,9,226.200724094478,True
2019-01-03 03:00:00+00:00,7.28190366522899,1.053172232120868,1.0099999999999996,1.0899999999999994,0.053172232120867934,0.011535496414842668,0,9,228.11528758052168,True
2019-01-03 04:00:00+00:00,8.107971562351809,1.0523544584561757,1.0099999999999998,1.09,0.052354458456175715,0.012192996183612094,0,9,239.87596256946395,True
2019-01-03 05:00:00+00:00,9.979894976035563,1.0505451473982954,1.0099999999999998,1.09,0.0505451473982953,0.013576843715055553,0,9,262.0559292435124,True
2019-01-03 06:00:00+00:00,12.670066897720536,1.048934454341411,1.01,1.0900000000000003,0.048934454341410936,0.015360454598501347,0,8,288.4912154489277,True
2019-01-03 07:00:00+00:00,13.920767447052269,1.048100957646824,1.01,1.0900000000000003,0.04810095764682406,0.016132930941163193,0,7,305.87574150665495,True
2019-01-03 08:00:00+00:00,11.145717879470817,1.049039655979913,1.0099999999999998,1.0900000000000003,0.049039655979913,0.013776711731112617,0,7,316.898276205873,True
2019-01-03 09:00:00+00:00,10.122698176553435,1.0487486334557228,1.0099999999999998,1.09,0.048748633455722855,0.010039324736218469,0,6,317.0500569340932,True
2019-01-03 10:00:00+00:00,12.43240326903059,1.0470963780061349,1.01,1.09,0.047096378006134976,0.008319937065323075,0,6,323.94352421547967,True
2019-01-03 11:00:00+00:00,12.588485275597233,1.0467016687284922,1.0100000000000005,1.0899999999999999,0.04670166872849254,0.008430533056868373,0,6,324.3990245146902,True
2019-01-03 12:00:00+00:00,11.326072045948717,1.0475278574975821,1.0099999999999998,1.0900000000000003,0.0475278574975822,0.009465052203066126,0,6,318.2141490804276,True
2019-01-03 13:00:00+00:00,10.607722508159425,1.048191528569669,1.01,1.09,0.04819152856966897,0.012140059401670969,0,6,312.90492636007906,True
2019-01-03 14:00:00+00:00,13.863180993999999,1.04711941285129,1.01,1.0899999999999999,0.04711941285129003,0.01601008307477355,0,7,309.17546716361795,True
2019-01-03 15:00:00+00:00,17.378790460132855,1.0456666026391446,1.01,1.0899999999999996,0.04566660263914457,0.018102580281767675,0,7,313.88232839199253,True
2019-01-03 16:00:00+00:00,19.140641413240147,1.044596741091384,1.01,1.0899999999999999,0.04459674109138385,0.019021194031039145,0,6,328.4754827311159,True
2019-01-03 17:00:00+00:00,19.290076442617295,1.0447976557314465,1.01,1.09,0.044797655731446305,0.01910665533668916,0,6,330.07388507779456,True
2019-01-03 18:00:00+00:00,18.177382314205403,1.0455878066920878,1.0099999999999998,1.09,0.045587806692087826,0.018531753748523033,0,7,321.4326989177776,True
2019-01-03 19:00:00+00:00,16.164375248977688,1.0469178194477695,1.0099999999999998,1.0899999999999996,0.04691781944776953,0.01745116158901912,0,7,305.02307172476856,True
2019-01-03 20:00:00+00:00,14.866816493604869,1.0478425975506513,1.01,1.0900000000000005,0.04784259755065133,0.016719562838284754,0,7,292.41476430589574,True
2019-01-03 21:00:00+00:00,13.743858805326887,1.048571831441401,1.0099999999999998,1.09,0.048571831441400884,0.01605576590718611,0,8,280.11117722154336,True
2019-01-03 22:00:00+00:00,12.28546291003217,1.0496621551127079,1.01,1.0900000000000003,0.04966215511270782,0.01516376685735974,0,9,265.48424934865267,True
2019-01-03 23:00:00+00:00,10.601770442764515,1.0509972934780356,1.0099999999999996,1.0899999999999999,0.05099729347803561,0.014060492682686464,0,9,248.83350096487902,True
2019-01-04 00:00:00+00:00,8.936105232698807,1.0520947764030146,1.01,1.0899999999999999,0.05209477640301462,0.012866904545660411,0,9,234.33028816481368,True
2019-01-04 01:00:00+00:00,8.565116799360599,1.0525985590554934,1.0099999999999998,1.0899999999999999,0.05259855905549312,0.012587770655641846,0,9,233.4922908217958,True
2019-01-04 02:00:00+00:00,8.17014596159083,1.052763119482804,1.01,1.0899999999999999,0.052763119482803954,0.012274582760698403,0,9,232.8157641008287,True
2019-01-04 03:00:00+00:00,8.077512466007,1.0526867226826098,1.01,1.0900000000000003,0.05268672268260973,0.012185177776987544,0,9,235.6829334411787,True
2019-01-04 04:00:00+00:00,8.271767577569852,1.052130443677544,1.01,1.09,0.0521304436775439,0.012321761100835512,0,9,241.95817983288038,True
2019-01-04 05:00:00+00:00,10.141614478269034,1.0505775336718401,1.0100000000000002,1.0900000000000005,0.05057753367184011,0.013687214959867721,0,9,266.41099796281475,True
2019-01-04 06:00:00+00:00,12.713539708592007,1.049003777374832,1.0100000000000002,1.0899999999999999,0.049003777374832004,0.015366624546935687,0,8,295.68854492403096,True
2019-01-04 07:00:00+00:00,13.689756170052265,1.0480926349938433,1.0100000000000002,1.09,0.04809263499384323,0.01596009356249556,0,7,310.28095114908274,True
2019-01-04 08:00:00+00:00,12.266192964536039,1.0483809364204155,1.01,1.0900000000000003,0.048380936420415264,0.014998447315665369,0,8,318.9442851535973,True
2019-01-04 09:00:00+00:00,9.97760113065931,1.0491474167901496,1.01,1.0900000000000003,0.04914741679014959,0.012995012172339605,0,8,320.55510821327323,True
2019-01-04 10:00:00+00:00,9.362296419690363,1.0496066925927434,1.01,1.09,0.04960669259274327,0.011853417076054652,0,7,325.7888511393825,True
2019-01-04 11:00:00+00:00,9.167094756645369,1.04958881974288,1.01,1.0899999999999999,0.04958881974287981,0.011770225884254146,0,7,327.18749562673315,True
2019-01-04 12:00:00+00:00,9.29136112800595,1.0497490191537102,1.0099999999999998,1.09,0.04974901915371025,0.012313865360693593,0,8,323.65656637185685,True
2019-01-04 13:00:00+00:00,10.262344988519446,1.049589617380844,1.0100000000000002,1.0899999999999999,0.04958961738084401,0.013505560219892873,0,8,317.6764904397577,True
2019-01-04 14:00:00+00:00,12.515942823390471,1.048873740741263,1.01,1.09,0.04887374074126268,0.015173804618969703,0,8,318.32327424071826,True
2019-01-04 15:00:00+00:00,14.250776624368951,1.048064029479541,1.01,1.0900000000000003,0.04806402947954112,0.016218205874397908,0,7,324.0848496997536,True
2019-01-04 16:00:00+00:00,14.874452362193125,1.0473797472711481,1.0100000000000002,1.0900000000000003,0.047379747271148256,0.016566700286446197,0,7,329.8748173927317,True
2019-01-04 17:00:00+00:00,14.684458163252696,1.0476846202219041,1.01,1.0899999999999999,0.04768462022190408,0.01646068143872649,0,7,327.7127990563725,True
2019-01-04 18:00:00+00:00,13.498736590468031,1.0484762514588755,1.0099999999999998,1.09,0.04847625145887539,0.01576510926492472,0,8,316.5916520061535,True
2019-01-04 19:00:00+00:00,11.030827621659531,1.0499109435280416,1.0099999999999998,1.0900000000000003,0.04991094352804174,0.014190981704179397,0,8,292.70058304879836,True
2019-01-04 20:00:00+00:00,9.689285785070009,1.0508100876265987,1.01,1.0900000000000005,0.05081008762659868,0.013260519233954469,0,8,278.73122195561217,True
2019-01-04 21:00:00+00:00,9.07528314440574,1.0515038603343456,1.0099999999999998,1.09,0.05150386033434547,0.01280162570392115,0,9,271.7619882655987,True
2019-01-04 22:00:00+00:00,7.152582231979824,1.0530888782094612,1.01,1.0900000000000003,0.05308887820946121,0.011246392691036713,0,9,250.39885006221627,True
2019-01-04 23:00:00+00:00,5.923963535579555,1.0542826712430555,1.0099999999999998,1.0900000000000003,0.05428267124305562,0.01014767485457731,0,9,235.2724086294559,True
2019-01-05 00:00:00+00:00,5.282353858546121,1.0550609784340919,1.0100000000000002,1.09,0.05506097843409182,0.009509645107589917,0,9,226.26088042428017,True
2019-01-05 01:00:00+00:00,4.9274876601806925,1.055572939311911,1.0099999999999998,1.0899999999999999,0.05557293931191111,0.009127595016952955,0,9,222.01010159218995,True
2019-01-05 02:00:00+00:00,4.685681176221408,1.0558492446728565,1.0099999999999998,1.0900000000000003,0.0558492446728563,0.008857580775130616,0,9,219.8372226834737,True
2019-01-05 03:00:00+00:00,5.06408983700695,1.0557908615239378,1.01,1.09,0.05579086152393758,0.0092173391300538,0,9,226.56567208895027,True
2019-01-05 04:00:00+00:00,4.892055725153063,1.055752294564559,1.0100000000000002,1.0899999999999999,0.055752294564558956,0.00907114682486508,0,9,223.9097143912386,True
2019-01-05 05:00:00+00:00,4.859460030750797,1.0556024655927765,1.01,1.0899999999999999,0.05560246559277631,0.009039365722331511,0,9,224.83656811374115,True
2019-01-05 06:00:00+00:00,5.36552547091023,1.054824467675176,1.01,1.09,0.05482446767517584,0.009596875577630724,0,9,231.37285893189625,True
2019-01-05 07:00:00+00:00,6.577429444104466,1.053605235363616,1.01,1.0900000000000003,0.05360523536361585,0.010777107554838598,0,9,249.12710199459764,True
2019-01-05 08:00:00+00:00,6.965576636085311,1.0527296093200236,1.01,1.0900000000000003,0.05272960932002345,0.011131081927372603,0,9,263.2265892862637,True
2019-01-05 09:00:00+00:00,7.179297797703155,1.052360596843917,1.0099999999999998,1.0899999999999999,0.052360596843916904,0.011163802560220148,0,9,278.4476431525396,True
2019-01-05 10:00:00+00:00,7.311665948120967,1.0522862953411303,1.01,1.09,0.05228629534113015,0.010870204528133632,0,9,289.1725080266423,True
2019-01-05 11:00:00+00:00,7.247609591973167,1.0520932833540941,1.0099999999999998,1.09,0.052093283354093925,0.010642498380282096,0,9,289.51461684117487,True
2019-01-05 12:00:00+00:00,7.228034911248282,1.0522080059934769,1.0100000000000002,1.09,0.05220800599347691,0.010946031500810862,0,9,282.3266749761017,True
2019-01-05 13:00:00+00:00,7.953306482380955,1.0519783736686417,1.0099999999999998,1.0900000000000003,0.051978373668641664,0.01189980938658519,0,9,275.8999494161909,True
2019-01-05 14:00:00+00:00,9.795131819043307,1.0513733406347254,1.01,1.09,0.05137334063472516,0.013408100013428424,0,9,277.14021091915976,True
2019-01-05 15:00:00+00:00,11.159982602905565,1.0506662937355182,1.01,1.09,0.05066629373551831,0.014342688143374352,0,9,281.2918405575566,True
2019-01-05 16:00:00+00:00,12.41183681276835,1.0495320162735366,1.01,1.0899999999999999,0.04953201627353633,0.01515774872153671,0,8,292.61820628890734,True
2019-01-05 17:00:00+00:00,12.332243875116443,1.0495281275479083,1.0100000000000002,1.0900000000000003,0.0495281275479083,0.015110163738413332,0,8,291.6303434895954,True
2019-01-05 18:00:00+00:00,11.919308958225994,1.050060372055601,1.0100000000000002,1.0900000000000003,0.05006037205560078,0.014862930719909151,0,8,285.7912274224181,True
2019-01-05 19:00:00+00:00,10.223476001740337,1.0513283021007396,1.0099999999999998,1.0900000000000003,0.05132830210073975,0.013724069236464671,0,9,268.00972068177265,True
2019-01-05 20:00:00+00:00,8.986418216137189,1.0519370852735777,1.01,1.0900000000000003,0.051937085273577654,0.01284085090433587,0,9,253.9704882454842,True
2019-01-05 21:00:00+00:00,8.535196132069288,1.0521450319227479,1.01,1.0899999999999999,0.052145031922747984,0.01250825502726614,0,9,246.76932908278178,True
2019-01-05 22:00:00+00:00,7.026276179652731,1.0531841655338574,1.01,1.0900000000000003,0.053184165533857373,0.01129833938382775,0,9,227.2350585711832,True
2019-01-05 23:00:00+00:00,6.202974874350277,1.0542975081990698,1.01,1.09,0.054297508199069755,0.010594968548626698,0,9,214.21315011499934,True
2019-01-06 00:00:00+00:00,5.666751382068828,1.0548482332888516,1.0099999999999998,1.09,0.05484823328885131,0.010110294305558737,0,9,204.61721568783375,True
2019-01-06 01:00:00+00:00,5.489630345389468,1.0552070322178555,1.01,1.0899999999999999,0.05520703221785555,0.009958684639926552,0,10,199.6141391341797,True
2019-01-06 02:00:00+00:00,5.592980978565654,1.0552443145636266,1.0099999999999998,1.09,0.055244314563626516,0.010068569788835198,0,10,199.77115316927515,True
2019-01-06 03:00:00+00:00,5.606442136152463,1.0551763070211702,1.01,1.0899999999999996,0.05517630702117038,0.010079007962894841,0,10,198.48445687161842,True
2019-01-06 04:00:00+00:00,5.463160336476632,1.055357260838041,1.01,1.0900000000000003,0.055357260838040746,0.009953025755742848,0,10,195.06879857952765,True
2019-01-06 05:00:00+00:00,5.514923578975431,1.0553180504605542,1.0099999999999998,1.09,0.05531805046055412,0.01001892032821359,0,10,193.27019449493076,True
2019-01-06 06:00:00+00:00,6.145265761419504,1.054862210204451,1.0100000000000002,1.09,0.05486221020445121,0.010606042674776845,0,10,199.59061401951965,True
2019-01-06 07:00:00+00:00,7.225065026962612,1.0540956040457365,1.01,1.09,0.05409560404573664,0.01155498043461856,0,9,215.52401811814954,True
2019-01-06 08:00:00+00:00,7.355211604324757,1.0534666430379935,1.0100000000000002,1.0899999999999999,0.05346664303799353,0.011513744053483725,0,9,235.0052241013036,True
2019-01-06 09:00:00+00:00,7.049185146932718,1.0531254249277169,1.01,1.0899999999999999,0.053125424927716755,0.010399283256937075,0,9,250.53847844343593,True
2019-01-06 10:00:00+00:00,7.574649773467921,1.0523997623825487,1.0099999999999998,1.0899999999999999,0.05239976238254881,0.009774281505139575,0,8,263.2125891716443,True
2019-01-06 11:00:00+00:00,7.548542867674994,1.05204950512446,1.01,1.0899999999999996,0.05204950512446016,0.009429862728350228,0,8,264.66935889398184,True
2019-01-06 12:00:00+00:00,7.065634175529369,1.0525026826319046,1.01,1.0900000000000005,0.05250268263190453,0.009687736540317758,0,8,257.60656511466834,True
2019-01-06 13:00:00+00:00,7.727888610885813,1.0522892939036452,1.0100000000000002,1.09,0.05228929390364524,0.011366698026474699,0,9,256.2449349542251,True
2019-01-06 14:00:00+00:00,9.298019071140345,1.0517776976867665,1.0100000000000002,1.0899999999999999,0.05177769768676658,0.013119178092487669,0,9,250.85203555853536,True
2019-01-06 15:00:00+00:00,11.194992511090575,1.0507260477920084,1.0099999999999998,1.09,0.0507260477920085,0.014475513674636504,0,9,257.1651078038253,True
2019-01-06 16:00:00+00:00,12.592425561004603,1.0495716722642974,1.01,1.09,0.0495716722642975,0.015362727856873084,0,9,272.2351868237771,True
2019-01-06 17:00:00+00:00,12.911135879659732,1.049347513481317,1.01,1.09,0.04934751348131705,0.015551878886287491,0,8,276.737382124646,True
2019-01-06 18:00:00+00:00,12.169171390921964,1.0499589122721222,1.0100000000000002,1.0899999999999999,0.04995891227212222,0.01508194004376725,0,9,270.4640043685918,True
2019-01-06 19:00:00+00:00,11.192157825225602,1.0505977549242247,1.01,1.09,0.050597754924224914,0.014446536890204703,0,9,259.92924835462424,True
2019-01-06 20:00:00+00:00,10.161508414818064,1.0510581337322231,1.01,1.09,0.05105813373222311,0.013731811771332978,0,9,249.27753002326887,True
2019-01-06 21:00:00+00:00,10.308129898638356,1.0512520845504534,1.01,1.09,0.05125208455045346,0.013831586124580481,0,9,250.18297207145986,True
2019-01-06 22:00:00+00:00,9.166406218202884,1.0521865967912725,1.0100000000000005,1.0899999999999999,0.05218659679127232,0.01301402886671547,0,9,237.65737794226783,True
2019-01-06 23:00:00+00:00,7.74467491362088,1.0533803690315808,1.01,1.09,0.05338036903158107,0.011931662131066518,0,9,221.85972152672431,True
2019-01-07 00:00:00+00:00,6.785458481873633,1.0540487203970659,1.01,1.0899999999999999,0.05404872039706578,0.01113815177167671,0,9,210.29310152998673,True
